date,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
2016-08-11,0.043540132109008665,0.04006470734459992,0.035477061883777236,0.03534306577548416,0.020392756869067587,0.026989447114214027,0.026111213292216284,0.022545817841033423,0.03396130041879042,0.039342035368711906
2016-08-12,0.02656964606826735,0.02368173049864015,0.016773958372737763,0.02275313190909003,0.009394146027076555,0.009343899081804136,0.019403859451053142,0.014798542389680702,0.01632442166280934,0.0466222723433876
2016-08-15,-0.030500753448257662,-0.00601221269341592,-0.017568308096572484,-0.01846406661284685,-0.019005688759822604,-0.02338297027395537,-0.00878195824892809,-0.03213687571328083,-0.01979234395576295,-0.02230554811358036
2016-08-16,-0.024136531706414537,-0.037203565903269745,-0.010540565176662886,-0.008476159079949275,-0.02976142444138219,-0.010681629700247353,-0.031148128923805852,-0.027623892322755417,-0.008107209679045569,-0.0013502686412273368
2016-08-17,-0.01829813347449529,-0.030303327402382063,-0.012239328603966593,-0.02473287564863382,-0.03591798133868111,-0.022921307364469762,-0.024201597428355637,-0.021386431377616998,-0.03518553051894082,0.001656425318930843
2016-08-18,-0.009836295757916669,-0.021744892331544863,-0.018491378458137486,-0.020968017792244154,-0.021108385273636586,-0.0012001324337416852,-0.017010474975221058,-0.025668709117483514,-0.024748366757254225,0.0062502655515564816
2016-08-19,-0.02670894810968607,-0.0047234021327342115,-0.024934556618268912,-0.02668129624496749,-0.028969373354141646,-0.008487169696758601,-0.0026086226496810695,-0.014010945717671964,-0.02143512804344725,-0.0268721353012493
2016-08-22,-0.015209269838821593,-0.0028510662541860964,-0.013622709647214903,-0.019744174044443508,-0.021601172710399363,0.008033151603845368,-0.01999219957951106,-0.014344734852487617,-0.005694143900794568,-0.008126497330096271
2016-08-23,-0.007563273784510693,-0.003909541397848359,-0.01137237814215004,-0.006550326709585663,-0.012555165274252244,-0.01257569774331338,-0.0014222132849857738,0.01235540251375571,-0.006950543199706716,-0.004561104516263193
2016-08-24,-0.010990860939271874,0.012024378135329217,-0.010180709620615614,-0.02283838999212664,0.0017009753400707799,-0.006425036491669411,0.0024621938817407374,-0.007701335978074475,-0.004988902667691741,-0.009019667625175606
2016-08-25,-0.015827175053978015,0.011773098028474972,-0.011068098716962526,-0.025570693420468138,-0.018654823061015697,-0.012735072771981337,-0.020666181073871248,0.009951419441890574,-0.02008082909345015,-0.013498415948720624
2016-08-26,-0.009645570918617305,-0.016187012219498725,-0.022044815372571348,-0.0134603183350523,-0.019480952112884958,-0.02440236812181713,-0.01899504060381072,-0.01758242844854563,-0.006941948423740607,0.0004740658639397581
2016-08-29,-0.003658171409536467,-0.010482046226916886,-0.016987115810882258,-0.0234406521460023,-0.0174020995800231,-0.0035133771082143774,-0.008472142767419477,-0.025047956071060695,-0.031976777232654977,-0.025158863216386475
2016-08-30,-0.004244842704083114,-0.02587632145063759,-0.011028817474955854,-0.020164473158587427,-0.013086550260916097,-0.019560754808753723,-0.021093345769222772,-0.006363808598795551,-0.016559854019410004,-0.015920086425406748
2016-08-31,-0.00026147493177193965,-0.014338346695559135,-0.0160309784574318,-0.021249622457256877,-0.017866052438201517,-0.019886137044524334,-0.018918848484811714,-0.021019191246631475,-0.020590141973686582,-0.0029371073873887487
2016-09-01,-0.00355938973522855,-0.005474363269457649,0.002265977055218471,-0.00018839087132422884,0.0011866351159785626,-0.0030207355165305706,-0.0021627067880335194,-0.004536258776741709,-0.011040687641293267,0.005129356894905524
2016-09-02,-0.002273418487339307,0.021119421400331274,0.008435792849242984,0.015018084707430112,0.008517367836127599,0.0019235442532762991,0.0013040219550130461,-0.0038054687267950584,0.00039786392488820875,-0.00035120707900737624
2016-09-05,-0.006797441380629136,0.014239736433647732,0.011378746672286466,0.004389778532103983,-0.002256784413278423,-0.00637473991175348,-0.001816109123651266,-0.004554527739017033,-0.014681829087784903,-0.025322135151459202
2016-09-06,-0.009998565924423386,-0.0002742047933848024,-0.001988728639210661,-0.013182347330101957,-0.011694836000973615,-0.00033924998387668825,-0.00709879979962027,-0.012802927679539944,-0.01901259274286382,-0.028995879718226647
2016-09-07,-0.01356411028635555,-0.001847913861617667,-0.0026489468777941005,-0.012118248393423148,-0.01261728584390002,-0.009559936570346617,0.005358670466202841,-0.016221356882822092,-0.007717154763779366,-0.018723400228192133
2016-09-08,-0.008840080833145506,-0.000782579471544298,-0.00883956678264881,-0.018449253149211798,-0.017039788024700964,-0.017480232091300653,-0.00823444298421716,-0.02077282738949593,-0.02346741120642879,-0.030085459344231753
2016-09-09,0.00535713814622404,-0.019744475811515477,0.005653161746952229,-0.006823287298316894,0.011932191338930346,-0.0002945407998851124,4.340330543195492e-05,-0.005195264798809052,0.004297427437072421,-0.015910208748246574
2016-09-12,0.022275433478291157,0.014447529700789174,0.02230565601767276,0.010902090381556784,0.02154494090825913,0.023374789931006213,0.02824604680933418,0.004439205884846309,0.03210881506836587,-0.013331766331859377
2016-09-13,0.02758953283348531,0.02136325429753123,0.019738441593114848,0.017026970727297287,0.01162409893698387,0.02225924107611772,0.006959708404871656,0.01402631332163784,0.02714857907416839,0.004696609086287403
2016-09-14,0.03206567485052062,0.03630139534869934,0.025605891866477704,0.022674158533794803,0.0238782724236545,0.021193516420635782,0.028851720907134504,0.018644508716168275,0.006823146295663579,0.004644093979856471
2016-09-19,0.03467272455312853,0.04096811535646423,0.029506054824379218,0.02396517432092802,0.03354570785401426,0.022504907935450146,0.012523161094392577,0.020243479753718246,0.022795615811471583,-0.0028034952542137725
2016-09-20,0.04781675745782706,0.03734245170648496,0.028332739176539425,0.03157951917863664,0.03153772824818644,0.02833709283919279,0.0295513080110676,0.008137587644878508,0.02317505127676528,0.009005594386289117
2016-09-21,0.05203329357282508,0.03475606326908065,0.02829897658796061,0.029461207194932133,0.02106504975426966,0.016369288920479886,0.019882737585738774,0.008545958894550565,0.016613869707450445,-0.00025892567939937255
2016-09-22,0.034177932936108324,0.03177477209125581,0.019718867059395517,0.015818279033048332,0.01115335514307562,0.009640050900269898,0.01290031445362203,0.014778428969480006,0.0029441913844998834,0.0008624964056396678
2016-09-23,0.03210942824379481,0.030678144947871643,0.023606989672839383,0.014965579504658266,0.020354456821262624,0.020828237833892604,0.012967193509922259,0.003873906696145263,0.006186963624933828,-0.00930316520924539
2016-09-26,0.043316665991010514,0.053114885358766586,0.02301870008394378,0.03485003786796955,0.02937608183071655,0.027303690890839415,0.02866004514246794,0.028236271239196763,0.001958178215830575,0.005787747189132682
2016-09-27,0.04012298671961567,0.045449173647351813,0.039985481537379686,0.044243204113264725,0.03074650457830983,0.03992511687586647,0.031750480147754355,0.02298897376307405,0.003743652768425291,0.01110052149593351
2016-09-28,0.031571469326248845,0.03733206168989467,0.03379144612204069,0.02882003072116155,0.03127185622507302,0.03274731843424208,0.028678291550469526,0.019119273875876974,0.0073035706740252945,0.0030399604927947577
2016-09-29,0.037335115198605294,0.03404355679639357,0.04264654165621954,0.04102596753383079,0.03252229846035474,0.030378559564530328,0.0273579072591274,0.013745872611239588,0.008431015311270551,-0.004723331778071871
2016-09-30,0.034048522568498815,0.034660262162875176,0.034967977258770724,0.034245198672779566,0.02686175168657301,0.02838120787417316,0.01603856937221142,0.016998532321285936,0.014505518365520765,-0.0023945629906149866
2016-10-10,0.02275540108404857,0.028025682796360807,0.02738673892440473,0.022024189895876345,0.004425093857588292,0.01978229220517619,0.004069716403581403,0.004247138388961587,0.006739643276124252,-0.014586077978372377
2016-10-11,0.03336754174096653,0.02024737003650094,0.01647999396365172,0.012868751529754382,0.023766942546091397,0.009180483411216725,0.0019102373599091172,2.1427272901960077e-05,-0.004351756282010899,-0.000700245026949838
2016-10-12,0.051129376586718345,0.007861977873202997,0.01819267988301602,0.0024689577870773637,-0.00011870409972373579,0.024670294240283865,0.0028810051800287396,-0.004795835488826968,-0.005483692636147097,-0.009557996216743025
2016-10-13,0.04336753798305911,0.01660122287160659,0.02173055014919121,0.0218254027915817,0.02996376623262349,0.01623583226488512,0.014651248873747136,0.015550836771833642,0.010066067760860054,0.004643469817113222
2016-10-14,0.03182170426360992,0.04180415774770598,0.05895704133997096,0.02716690334806855,0.030176804233448744,0.011072774127589956,-0.0016046973771994377,0.018905391512273568,0.023755265000923266,0.0034315034789483647
2016-10-17,0.04754896451543311,0.04217692133739646,0.013645953256841287,0.02966958698364841,0.04265256332840175,0.03857083703203138,0.028059488686654623,0.03565459710904173,0.030313638921272812,0.007470841371398603
2016-10-18,-0.008793127506796616,0.02731098046519596,0.047204204816419404,0.020334748032425038,0.03055746551047056,0.022957583259494835,0.007052786926190891,0.021386514128542238,0.034353152432153464,0.0028180616001629577
2016-10-19,0.028108354328229928,0.03055332760739815,0.017415938606259986,0.02716831190867149,0.013595397858605663,0.03173088125503931,0.05340523375338675,0.028914315279208142,0.01965046082095858,0.005477880617330806
2016-10-20,0.02308750813318659,0.0163034146158068,0.020859509520170304,0.02322343955291677,0.029404327508508455,0.033479227386443954,0.015135682490704405,0.01369842494277653,0.02334042160446397,0.026435785478319283
2016-10-21,0.007009468253994266,0.00024834570939304596,0.011900135219204388,0.032496395970322424,0.031258879051695,0.02846986854632098,0.011475667945441193,0.026517823620933467,0.017027945627108056,0.031402426763878964
2016-10-24,-0.010198218794153687,-0.0024097019200554257,-0.000399038673251062,0.00936982064941542,0.010772943868563067,0.008402195450583516,0.01782917314495549,0.029606079579798106,0.03538192514489733,0.04007364060933168
2016-10-25,0.00818825745109684,-0.004584542146462223,0.014618687721304646,0.02409182437389794,0.020061603059067235,0.03543604716511313,0.017873687179343435,0.022051337718603514,0.05116757235917646,0.04679089735956229
2016-10-26,0.0001673844349888894,0.0003666276190100552,0.016026917273923625,0.008052708711000797,0.029622616283920978,0.03733362034634916,0.037064880159924304,0.03881756463989827,0.05373893422870921,0.043916972363403174
2016-10-27,0.010139710203732444,0.002193019146625841,0.03242312189297667,0.020709955320119832,0.025549646299578805,0.03973862972834637,0.017056765415481734,0.052250996224504756,0.042653198017830296,0.06419531271894204
2016-10-28,0.010630977964258548,0.02110486157402496,0.01581811283231856,0.024705978036404796,0.03332568272617359,0.03580686904870274,0.05347396322167301,0.06819972458568828,0.054055133487691795,0.05552660969662412
2016-10-31,0.040733145229624866,0.032260003733826134,0.033804085555084164,0.025645813460607698,0.03974748121453216,0.04705518905784278,0.03649505168820918,0.032075085085819244,0.07960929294941273,0.06835911271190671
2016-11-01,-0.011924885763615703,0.02175974974043906,0.031113490508950715,0.028254460045116225,0.013704668976173683,0.05416425334332815,0.036216934596444705,0.06218183330097911,0.060126623146463,0.06950049235853399
2016-11-02,0.018326688684402643,0.014490944597181499,0.029495252512055693,0.033923133246635206,0.014599842174099464,0.0374644148544081,0.05554783440995392,0.054662915585619795,0.06242728264467483,0.070314026236356
2016-11-03,0.012989039126296195,0.008419757990773458,0.03222741020447192,0.034475972730715274,0.028887517564625265,0.04498459995777717,0.04266204476952531,0.06673372000484527,0.07896676487895471,0.05629963454061445
2016-11-04,-0.0011377212616634675,0.008963080527926826,0.010343654186570971,0.022681444312353083,0.02097021425871646,0.05684445050487349,0.033588322856518804,0.06008218360269076,0.061009216946781256,0.059681187954527926
2016-11-07,0.0036882110309791236,0.003882069277615363,0.004792420412247611,0.013167557949333516,0.019197974063281255,0.024177432867514153,0.02658268197622462,0.06986220648801393,0.055577579663378264,0.024321908873093396
2016-11-08,0.012320432625839539,0.0024710257430592777,0.00041879504423292246,-0.0005700173033050445,0.023158043204407508,0.03167397913840766,0.057637150502139835,0.015361449687165041,0.03710926771787715,0.01993107849481951
2016-11-09,0.03127083222205418,0.014580112823721495,0.056334536769188225,0.004852197262128155,0.014514471084083621,0.04883266587140396,0.04437372663819724,0.04402922961606768,0.024554288290845234,0.01615067275583042
2016-11-10,-0.009521599820589177,0.0472993010901091,4.168271123281553e-05,-0.005106372430447832,0.02246591076172333,0.017023237872004236,0.020752119356188776,0.03750279299367807,0.029702258115615443,0.0058529124901710765
2016-11-11,0.035399230795205315,-0.013601654247932563,0.0004945461692551278,-0.009143000111377808,-0.00034288364001735144,0.03543658108909935,0.04006263105358458,0.03129457604475072,0.03862905590265919,-0.04047676493210715
2016-11-14,0.026917444401131457,-0.0541222449699045,-0.016831976499552946,-0.03343027998806073,-0.015023935272325529,-0.007920621063154321,-0.004915044941188699,0.026530134135589422,-9.187789258653378e-05,-0.04496647783591281
2016-11-15,-0.0009147848888261479,0.009839383571966842,-0.05333383534349401,-0.04804078598248066,-0.042772605868735915,-0.004123206785528466,0.02218402403754412,0.03219558781641383,-0.025492061429495116,-0.032738019056197366
2016-11-16,-0.022868257016092724,-0.04953407644981676,-0.020435733016743507,-0.015338176351470612,-0.042162804361358705,-0.018249581390417935,0.015305935157917006,0.016452323890319198,0.00043769272766452927,-0.06707736560006904
2016-11-17,-0.02108345912630531,-0.049141039506715625,-0.043410302320650615,-0.03939915406102664,-0.008340391461033648,-0.006390397325979036,-0.0031839958640948463,0.0006789753674396159,-0.013529445574388954,-0.06385048027337865
2016-11-18,-0.036553283996503594,-0.019926973591200436,-0.04262180174898613,-0.03470721339149283,-0.03102124918579365,-0.017684753795786268,-0.009304117264618817,0.03576715039232505,-0.005672683385966049,-0.0451605117462314
2016-11-21,-0.04739777760997219,-0.03023035660986963,-0.04767452617791554,-0.02553996578806415,-0.03394446468278443,-0.016832967997120918,-0.01970070850467387,0.03503041701691412,-0.042448616745712694,-0.06266312298320116
2016-11-22,-0.05629816189582474,-0.037666477844384406,-0.04470910257857093,-0.04711418538569928,-0.061588956223594504,-0.0385296173403775,-0.03349633441731209,0.021292174696871547,-0.04532571320687884,-0.06063225171019345
2016-11-23,-0.02712215969071577,-0.04741911691657302,-0.03606999589168949,-0.05221804941093442,-0.02712974894609464,-0.026938313362982625,-0.030925457476468948,0.03034744928407356,-0.06263413861992184,-0.0375123006922339
2016-11-24,-0.060538688786238117,-0.026112123209250476,-0.038175712203333025,-0.03669077913828724,-0.03341482798154136,-0.03280533228226765,-0.035890842874225906,-0.025167782372470325,-0.05891278533906561,-0.01389884830816126
2016-11-25,-0.02254245849242788,-0.07036474510958333,-0.054656455385924604,-0.04843062996222656,-0.021742207433648898,-0.04747352432846882,-0.050971257145329976,-0.052735502603631634,-0.07550676514074024,-0.03400223813876735
2016-11-28,-0.019517409633337052,-0.07590199859810975,-0.039222014511639335,-0.05216107987831705,-0.05236220898653626,-0.05060679169957587,-0.06164276745387496,-0.06347673233005705,-0.068630882466675,0.005711449167318805
2016-11-29,-0.020985767584326298,-0.07265174168487616,-0.06145093887452084,-0.052086762732448944,-0.029260604035704695,-0.05740040894430587,-0.06249118587943905,-0.0645938497484441,-0.06949175938959894,-0.022781239715952785
2016-11-30,-0.0141266408141561,-0.06933994280210592,-0.0381581464634094,-0.0651123911309533,-0.050179213440346704,-0.030993351247746447,-0.06515845805572519,-0.0684300002511746,-0.0718845967969933,-0.04747209254025466
2016-12-01,-0.031377653461071284,-0.04717835357974046,-0.08566503318140713,-0.049927083866001164,-0.038037789665199384,-0.047522728591548935,-0.07769615772415657,-0.058844950202016764,-0.06328189018548273,-0.07024811189139435
2016-12-02,-0.03934190541323852,-0.052831022284049366,-0.032741163940637905,-0.03977183723996164,-0.034127015317080435,-0.05800583824405585,-0.05026393176874109,-0.05090916817890538,-0.05435843572463065,-0.0662687305280722
2016-12-05,-0.003800059915751608,-0.03283261974354716,-0.03410731966348227,-0.04760609516469392,-0.041879970984322,-0.0031501431859704367,-0.03257361286821203,-0.02745787636504765,-0.03577617269531138,-0.0895715623173661
2016-12-06,-0.027990429192801442,-0.03737893785776919,-0.025077938448665592,-0.034052213393870656,-0.006465156231208913,-0.01933628056201636,-0.01687242057493068,-0.021420855155544,-0.02717902549935689,-0.07326150585198471
2016-12-07,-0.010814646610891265,-0.05014242258168794,-0.057101766145328026,-0.02652586011457118,-0.01953154264958044,-0.012187477196020646,-0.019681916406369387,-0.02192163613733413,-0.025665328073420035,-0.07635499781152788
2016-12-08,-0.028178859665420497,-0.04439736819708714,-0.03969836533559916,-0.0377457157179639,-0.018260992291206164,-0.021040344163890296,-0.0195359599515053,-0.027141211977742753,-0.03288771327207078,-0.06511482884275399
2016-12-09,-0.027561531755334618,-0.04870617242630391,-0.022885918562765582,-0.036045566733413414,-0.011177387452841803,-0.026486953844483872,-0.035898931430070335,-0.020543751518777697,-0.021797620879928425,-0.05916332341106896
2016-12-12,-0.00863366895009062,-0.0003524349395383486,0.007899761576523523,8.555294296768157e-05,0.009555380878040717,-0.0010386969010465208,-0.005760910450535417,-0.01680360579469753,-0.02418480325031571,-0.036978585127452133
2016-12-13,-0.011543313544660113,-0.011840207708514369,-0.0014843668973425039,-0.004751715033910216,0.018809518818951015,-0.0002472003129735019,-0.0026543075810750104,-0.02524010881859527,-0.0086446428051677,-0.050089928526467487
2016-12-14,-0.006321364906255104,-0.007350256813919076,-0.0023071463389879865,-0.010543290763792346,0.01241828420732242,-0.008152252934215398,-0.01629442261766443,-0.02682675827910321,-0.010213045254952768,-0.04389951400425436
2016-12-15,-0.013044433388014956,-0.012641726729064584,-0.021824805158421157,-0.0006441677557471826,0.0017879669318483504,-0.002835422818575228,0.00326438139841854,0.00014105340137859912,0.0023430967732865904,-0.038947828753979896
2016-12-16,-0.0590647327918733,-0.04418915458209862,-0.04067452446739073,-0.01328066574341282,-0.021289840125199966,-0.01105085737243634,0.009322676881612294,0.005130446311728154,-0.015192399978244397,-0.04161225231636636
2016-12-19,-0.030052787664577706,-0.03629457278436112,-0.03336923903255658,-0.032153502429334346,0.009862678975684247,0.007950844235249166,0.019044232868609658,0.0026477496294196267,0.003891786199721553,-0.03842305373943328
2016-12-20,-0.03480988719253192,-0.02047533539215396,-0.043697752028386105,-0.011298101485622991,0.02549214807058884,0.0323841081919524,0.008697085704365027,-0.006512656978972686,0.011887223514734646,-0.03044847469830893
2016-12-21,-0.04929080891041291,-0.024840841216260533,-0.013759798293151016,-0.015048853081508561,-0.019489749807757306,0.013751187606658971,0.011023678537656312,-0.004645458952245685,0.0035441309122089316,-0.05076964432427291
2016-12-22,-0.01840554180009842,-0.03770062498833595,-0.02358195592819684,-0.020738999792032843,0.021601751123052904,0.007953195616850262,0.008497935219083597,-0.0013890485741874976,0.004056770869391979,-0.05628893900791047
2016-12-23,-0.014550576799412704,-0.018286543664959853,0.004157115699881131,-0.004727315904461645,0.009877601313380224,0.023127113405759257,-0.0016558245234761608,0.026219418481313993,0.005928691498170768,-0.03877062727952111
2016-12-26,-0.02533045893863095,-0.012804009460007527,-0.021803901149490712,-0.002028243394042173,0.007179902093544821,0.01923494669353572,0.016736386446878738,0.016634580591677977,-0.019347738719115038,-0.04284997572205875
2016-12-27,-0.01473700211656707,-0.004154668007288124,0.0024838175416070363,0.011356278526684638,0.002728268215167695,0.019158000182594077,0.0014733398525721198,0.014443192878691113,0.01449128067258627,-0.0427701959896963
2016-12-28,0.0003557013984740361,0.005431445059340923,0.009601934629975717,0.023476703929850885,0.01647059749271999,0.027678809754726454,0.035163804311186264,0.00885664327910013,0.015276656771808806,-0.005245166196911104
2016-12-29,-0.013970239267317774,-0.002259545684199482,0.0068195178727396555,-0.01032099046224071,0.0167898936689946,0.008158890004987063,0.031403663564260456,0.007761643190167089,0.0153632586307757,0.01062616952379349
2016-12-30,-0.007876644436301317,-0.004710184458916666,-0.002088150000711534,0.0018532573386235152,0.020722971659274187,0.01305432773384645,0.017365880486304143,0.011604238463544728,0.029625427139555204,0.015775781375972853
2017-01-03,-0.013389266385043608,0.001536603450431584,-0.0033086998330849973,-0.025872335877799534,0.002936312640958705,0.01018179548297149,0.0022829099384062746,0.010641961604826408,0.009321904405064285,0.014840373455415464
2017-01-04,-0.017594568661253956,0.00018034622547123216,-0.012577892526662592,-0.0026955998852708127,-0.0029530420968543005,0.00450085801562769,0.01531251808207379,0.009053761833844298,0.007316466212280148,0.011321904959434656
2017-01-05,-0.013632898370525373,-0.008826239266355285,-0.013469950952954357,-0.010142125108152156,0.011485333784893359,0.008024287387929615,0.01846058644694315,0.0222954349720621,0.01398823831472995,0.00970452283471209
2017-01-06,-0.014217229091787686,-0.0005559577072964839,-0.014190755788049314,0.020422577025080678,0.012942697708176376,0.008884522359115165,0.013498444982070224,0.020995357098488765,0.018061469587685997,0.012228410628477274
2017-01-09,-0.0011729539594519205,0.0247593088076139,0.001013551145904401,0.004207244156612684,0.023209814475616496,0.012255674374814406,0.006977473261340128,0.011779730801366784,0.02217539920941709,0.00754718417333794
2017-01-10,0.034091349325161814,0.0005804991131199699,0.018857990759639082,0.018800960862030137,0.01307895422127873,0.002281852422600217,0.009962133894877457,-0.00332970874697656,0.023725970011185947,0.0005697695576042013
2017-01-11,0.01818823745673,0.025259835896323374,0.01665520077707052,0.02045928045212166,0.01935011017863582,-0.004721865398206538,0.02317207825776583,0.015184561461570323,0.012316993221064942,0.007237559553057993
2017-01-12,0.021403449013171705,0.029661541693204563,0.02770325077192739,0.01905310561267004,0.02130297118555524,0.017004804026322762,0.040233666293127704,0.016663786969341843,0.02576891563628376,0.014060472998763321
2017-01-13,0.02891065417385354,0.005832400614740996,0.027303844954502266,0.014062774580706797,0.019149490147889275,0.029717241229836943,0.02085876837378316,0.02538673535321556,0.02420190533229629,0.024434932593457487
2017-01-16,0.04512289102893766,0.045878890313565714,0.054459263877194165,0.0664211270609096,0.050860848041168714,0.03827305266682805,0.034894562129553996,0.04157725739737469,0.026025974055039168,0.025853356737710814
2017-01-17,0.05486840965272464,0.03528090692549004,0.040587517306810025,0.05190093385150588,0.0518324346202101,0.04979446387019988,0.03969365312650105,0.029806431358753695,0.0357635073051195,0.03640850900454216
2017-01-18,0.04372137078429975,0.06298125105693068,0.05862751494199316,0.051654103145377474,0.04134716390275733,0.040682183555172224,0.017387116049388363,0.03251843831479954,0.04314926919293747,0.03987985808031791
2017-01-19,0.05096622075884727,0.07609131738201898,0.05837418856752632,0.07123814187426096,0.035898018116309605,0.036207821062113156,0.03242704448179055,0.023642584877124024,0.02450205907990255,0.044271554428371274
2017-01-20,0.04398983992928125,0.062153168598323684,0.05032509463506792,0.04723974395644257,0.06054577219550691,0.035701906641284586,0.022161433963416945,0.02631897987092909,0.017514268104010206,0.040453247590876096
2017-01-23,0.05799424809930298,0.03819972725684728,0.039100846019086144,0.042019371315434505,0.02480980122785209,0.024131016506757492,0.0264827010392386,0.02164255662423653,0.016484439202642902,0.038104355716095016
2017-01-24,0.04620993073622363,0.0671780850561956,0.04277670817078509,0.04538544554501833,0.03114049191341084,0.01094093486326364,0.026759753774494133,0.015332721274567862,0.019867426877090956,0.03680881124150873
2017-01-25,0.044488548019263496,0.049369842197878544,0.04503605999273992,0.04477870496947758,0.01841696641613779,0.02335914303214563,0.017432257015100296,0.014071432493509228,0.018864345580025567,0.019284000192758128
2017-01-26,0.0402604215671184,0.03885537968712769,0.0357196614165058,0.019434913580319308,0.016188924817136206,0.028765203574477333,0.009996622648788357,0.010121711142481449,0.0030408306564866003,0.013599567901030044
2017-02-03,0.055395214971856656,0.046679213096816774,0.014516227401511836,0.021243614078304152,0.012177016007459776,0.020627304648148194,0.02680391036972667,0.01946928546936329,0.011559999862159253,0.006442883909513508
2017-02-06,0.050083316544271596,0.04431361557339412,0.04093035206078795,0.033532330145003154,0.02273902562275587,0.015184118717169848,0.014582220776707492,0.011819902344132016,0.022895756122168837,-0.002432563520394467
2017-02-07,0.04804550099267069,0.0469111651185258,0.03078516584814517,0.01923412969762759,0.04129452589709818,0.030520280966509272,0.01420338419197611,0.02516596721534788,0.014817382392410839,0.034082346224852844
2017-02-08,0.040022929053595245,0.035128578909848295,0.03768595186075424,0.03230957557155799,0.006761681009539333,0.026251561216607922,0.013443786196475039,0.012022586585239225,0.007526902215839159,0.020549283411385382
2017-02-09,0.024280880664478605,0.027200187154128797,0.026415319385589785,0.030445757314024324,-0.0010225711244437052,0.004635167986412769,0.005283000634886681,-0.006416301971493654,0.004476561001593549,0.008722757855543828
2017-02-10,0.026769760626522865,0.029512476246058312,0.02828498984314391,0.01459281349145034,0.019937422789091757,-0.00175516154426536,-0.0037027821767877,-0.005033440508410185,0.00955139029124393,0.0048117829964201
2017-02-13,0.03413106119525389,0.023870269447359743,0.03227812121795517,0.004017957781227673,0.01470090874733763,0.017460526333424965,0.0037771899249216534,-0.01022404786126303,-0.004106629812315077,0.011007983165472158
2017-02-14,0.02847391650950526,0.03217525843998548,0.02175148958036725,0.018324539683927443,0.007737966468739273,0.019794119158081196,-0.001208868711078792,-0.0011375407086704297,-0.0028938037487190225,0.01744941959508826
2017-02-15,0.03160518167841486,0.04308088431436367,0.034619479982379485,0.011036773605008831,0.010379484311952347,0.015336323547793351,0.008563572044334111,-0.006803736415186057,0.0007422352710895012,0.003473306991796784
2017-02-16,0.040135400426165736,0.0319512598507834,0.0316078340997699,0.03672118460604649,0.012889074445003024,0.024272822567762142,0.0020491683580990292,-0.0069759445657279024,0.008436696178141845,0.012158107305482039
2017-02-17,0.03857485483496681,0.04642162483069449,0.035795556893894534,0.019738483474591378,0.0022285494156236265,0.01409526301179905,-0.0011663001835980902,-0.0038370806166715767,0.006489183020790134,0.014176810593345005
2017-02-20,0.01682652018136747,-0.010061129547619996,0.011263682840771247,-0.005848026325524303,0.005838796455177431,0.017964555480012596,0.015101201758346793,0.013637352654787327,0.010896374280006874,0.018500039668269925
2017-02-21,0.006387649212389457,0.00790155852455369,-0.00831184239455791,0.015599015283713935,-0.018298755750159674,0.025362013182657538,-0.0012657818400943859,0.021289211912229766,0.013910620745920754,0.007407563741922729
2017-02-22,0.0037208822804899087,-0.013797326425677658,-0.007833716209796893,-0.0067238354361912386,-0.015423313928887109,0.005706487826248052,0.009813947841601922,0.01055036221858141,0.0014600205477693473,-0.008935696786496953
2017-02-23,-0.0017832535612768985,-0.009374654848726275,-0.014045156813689518,-0.012710733759673076,0.003773786604989038,0.005510977227857516,0.016084675285598555,0.012989421495206188,0.013078293179906534,-0.007136509671305987
2017-02-24,-0.003844897464246803,-0.00089003693682795,0.00042465895337120047,-0.004337674485436982,0.006464040896612566,0.006841608469829989,0.013417753924437004,0.022333349824404047,0.018429125877151842,-0.005214776547946165
2017-02-27,0.006504232580815339,-0.0024398718565432445,-0.002596172845935407,0.0015402897605462096,0.006999062842762156,0.035015823355018405,0.008780362539987782,0.018137664689023315,0.007176643841467674,-0.0038150296006866182
2017-02-28,-0.0024758502467043253,-0.001857570900206514,-0.008360913387890726,0.009511009860836816,0.008090422590353507,0.01498622617469316,0.00885745903074937,0.011370899532922252,0.016909659869387323,0.0061061493155079695
2017-03-01,0.005053578113332791,-0.012184086838696595,0.005219759677906592,-0.006429654844468535,0.009661815790617886,-0.0010080336535853902,0.0122378690403528,0.019978914558757888,0.011343851107717037,0.012850932091161527
2017-03-02,-0.0014889393788338017,0.0032283370206287096,-0.007682233603065925,-0.005167798685455767,-0.01418051648036176,0.008788751193875935,8.699163731520354e-05,-0.0010065596252997373,-0.00432673924397442,0.0048747058213315375
2017-03-03,0.01934181528532967,0.0024445881282415725,0.00851709657730717,-0.006096447992475866,0.0007869706919763816,-0.0015562635348621789,0.005052568120493728,0.02273079805384135,0.014718783697514096,0.004203788678237601
2017-03-06,0.025323881297772872,0.00522020858637919,0.015773417685563396,0.007629479623887847,0.00840400310964425,-0.00023633995758740958,0.01519773455048381,0.01884887977929454,0.013339901771591093,-0.0018494425564831163
2017-03-07,0.010958535558366456,0.010875465071512288,0.020275320940667012,0.023092457253315456,0.01634831077306977,-2.7666677124837946e-05,0.0060717384674980005,0.0026168481500757532,0.012443054417925092,0.00027243798821789217
